工作地城市,工作地省份
北京,北京
上海,上海
北京,北京
上海,上海
长沙,湖南
廊坊市,河北
广州,广东
武汉,湖北
嘉兴,浙江
江阴,江苏
贵阳,贵州
番禺,广东
深圳市,广东省
北京,北京
北京,北京
苏州,江苏
沈阳市,辽宁省
北京,北京
深圳市,广东省
广州,广东
乌鲁木齐,新疆
大连,辽宁
新会,广东
珠海,广东
哈尔滨,黑龙江
上海,上海
东莞市,广东省
乌鲁木齐,新疆
广州,广东
长春,吉林
福州,福建
上海,上海
广州,广东
苍南县,浙江
武汉市,湖北省
广州,广东
北京,北京
上海,上海
深圳,广东
上海,上海
乌鲁木齐,新疆
和田市,新疆
广州,广东
上海,上海
深圳,广东
深圳,广东
上海,上海
烟台,山东
上海,上海
北京,北京
东营,山东
长春,吉林
上海,上海
宁波,浙江
大连,辽宁
北京,北京
郴州,湖南
广州,广东
广州,广东
长春市,吉林省
北京,北京
沈阳,辽宁
深圳,广东
厦门,福建
深圳,广东省
广州,广东
长春市,吉林省
上海,上海
北京,北京
广州,广东
长春,吉林
上海,上海
西安,陕西
城固,陕西
深圳,广东
杭州,浙江
沈阳市,辽宁省
佛山,广东
深圳,广东
青岛,山东
广州,广东
长春,吉林
广州,广东
深圳,广东省
广州,广东
大连,辽宁
广州,广东
深圳市,广东省
北京,北京
延吉市,吉林省
汕头,广东
潮阳,广东
大连,辽宁
合肥,安徽
广州,广东
北京,北京
北京,北京
郑州,河南
乌鲁木齐,新疆
上海,上海
北京,北京
苏州,江苏省
桂林,广西
衡阳,湖南
西安,陕西
顺德,广东
大连,辽宁
青岛,山东
广州,广东
北京,北京
广州,广东
上海,上海
深圳,广东
乌鲁木齐,新疆
中山,广东
北京,北京
北京,北京
广州市,广东省
珠海,广东
广州,广东
北京,北京
上海市,上海市
武汉,湖北
武汉,湖北
周口,河南
北京,北京
深圳,广东
郑州,河南
北京,北京
北京,北京
广州,广东
天津市,吉林省
上海,上海
广州,广东
广州,广东
长春,吉林
北京,北京
上海,上海
郑州,河南
长春,吉林
湛江,广东
柳州,广西
广州,广东
深圳,广东
广州,广东
长春,吉林
诸暨,浙江
北京,北京
广州,广东
汕头,广东
广州,广东
北京市,北京
广州,广东
珠海,广东
石家庄,河北
北京,北京
佛山,广东
广州,广东
广州,广东
杭州,浙江
广州,广东
北京,北京
北京,北京
北京,北京
青岛,山东
嘉兴,浙江
广州,广东
北京,北京
大连,辽宁
哈尔滨,黑龙江
海口,海南
昆明,云南
上海,上海
西安,陕西
东莞市,广东省
上海,上海
库尔勒,新疆
深圳,广东省
桂林,广西
上海,上海
长春,吉林
北京,北京
伊宁,新疆
北京,北京
上海,上海
本溪,辽宁
丽水,浙江
贵阳,贵州
贵阳,贵州
长春,吉林
义乌,浙江
北京市,北京
北京,北京
北京,北京
郑州,河南
龙海,福建
汕头,广东
南海,广东
北京,北京
北京,北京
北京,北京
广州,广东
大连,辽宁
南京,江苏
郑州,河南
沈阳市,辽宁省
上海,上海
深圳,广东
中山,广东
湛江,广东
北京,北京
上海,上海
北京,北京
上海市,上海
佛山,广东
广东,广东
珠海,广东
广州,广东
深圳,广东
上海,上海
浏阳,湖南
长春市,吉林省
上海,上海
沈阳市,辽宁省
深圳,广东
福州,福建
广州,广东
大连,辽宁
青岛,山东
深圳,广东
深圳,广东
汕头,广东
合肥,安徽
北京,北京
上海,上海
乌鲁木齐,新疆
深圳,广东
重庆,重庆
上海,上海
北京,北京
广州,广东
哈市,黑龙江
广州,广东
晋江,福建
长沙市,湖南省
北京,北京
上海,上海
广州,广东
苏州,江苏
北京,北京
广州,广东
上海,上海
广州,广东
北京,北京
广州市,广东
广州,广东
北京,北京
朝阳,辽宁
延吉,吉林
日进,爱知
北京,北京
沈阳,辽宁
北京,北京
广州,广东
乌鲁木齐市,新疆
深圳,广东省
沈阳市,辽宁
南京,江苏
广州,广东
深圳市,广东
揭阳,广东
深圳,广东
上海,上海
武汉,湖北
宁波,浙江
乌鲁木齐,新疆
深圳市,广东
广州,广东
上海,上海
上海,上海
大连,辽宁
广州,广东
武汉市,湖北省
广州,广东
长春,吉林
北京,北京
广州,广东
佛山,广东
北京,北京
北京,北京
焦作,河南
顺德,广东
广州,广东
深圳,广东
贵阳,贵州
大连市,辽宁省
哈尔滨,黑龙江
长春市,吉林省
深圳,广东
北京,北京
延吉,吉林
上海,上海
珠海,广东
深圳,广东
沈阳,辽宁
广州,广东
长沙,湖南
上海,上海
北京,北京
咸阳,陕西
长春,吉林
沈阳,辽宁
北京,北京
杭州,浙江
上海,上海
北京,北京
沈阳,辽宁
温州,温州
昆山,江苏
沈阳,辽宁
马鞍山市,安徽
北京,北京
上海,上海
长沙,湖南
北京,北京
成都,四川
郑州,河南
番禺,广东
东莞,广东
北京,北京
长春,吉林
哈尔滨,黑龙江
宁波,浙江
深圳,广东
大连,辽宁
沈阳市,辽宁省
北京,北京
北京,北京
北京,北京
上海,上海
上海,上海
深圳,广东
北京,北京
北京,北京
深圳,广东
广州,广东
沈阳市,辽宁省
宜宾,四川
上海,上海
朔州,山西
鄯善,新疆
广州,广东
上海,上海
广州,广东
长春,吉林
北京,北京
乌鲁木齐,新疆
广州,广东
北京,北京
和田市,新疆
北京,北京
广州,广东
珠海,广东
湘潭,湖南
北京,北京
广州,广东
北京,北京
上海,上海
广州,广东
广州,广东
上海,上海
北京,北京
广州,广东
广州,广东
肇庆,广东
温州,浙江
深圳,广东
沈阳,辽宁
广州,广东
乌鲁木齐,新疆
深圳,广东
佛山市,广东省
成都,四川
昆明,云南省
上海,上海
大连,辽宁
广州,广东
中山,广东
武汉市,湖北省
北京,北京
佛山,广东
沈阳,辽宁
广州,广东
广州,广东
广州市,广州市
武汉市,湖北
乌鲁木齐,新疆
深圳,广东
北京,北京
长沙县,湖南
青岛,山东
青岛,山东
长春市,吉林省
乌鲁木齐,新疆
江阴,江苏
深圳,广东
郑州,河南
本溪,辽宁
哈尔滨,黑龙江
上海,上海
深圳,广东
深圳,广东
北京,北京
大庆,黑龙江
广州,广东
北京,北京
北京,北京
大连,辽宁
太原,山西
北京,北京
广州,广东
扬州,江苏
深圳,广东
深圳市,广东
北京,北京
本溪,辽宁省
乌鲁木齐,新疆
北京 ,北京
广州,广东
广州,广东
广州,广东
武汉,湖北
深圳市,广东省
北京,北京
深圳,广东
大连,辽宁
东莞,广东
大连,辽宁
深圳,广东
。,。
成都,四川
珠海,广东
盐城,江苏
广州市,广东省
乌鲁木齐,新疆
北京,北京
汕头,广东
大连,辽宁
香港　,香港　
昆明,云南
武汉,湖北
上海,上海
丽水市,浙江
苏州,江苏
哈尔滨,黑龙江
上海,上海
上海,上海
广州,广东
深圳,广东
广州,广东
广州市,广东
沈阳,辽宁
厦门,福建
洛阳,河南
长沙,湖南
乌鲁木齐,新疆
大连,辽宁
上海市,上海市
北京,北京
深圳,广东
陕西,西安
厦门,福建
上海,上海
兰州,甘肃
株洲,湖南
广州,广东
长春市,吉林省
威海,山东
兰州,甘肃
郑州,河南
深圳,广东
广州,广东
深圳市,广东
北京,北京
大庆,黑龙江
沈阳,辽宁
　,上海
广州,广东
深圳,广东
成都,四川
乌鲁木齐,新疆
北京,北京
太原,山西
广州,广东
深圳,广东
福鼎,福建
唐山,河北
广州,广东
大连,辽宁
上海,上海
广州,广东
烟台市,山东省
青岛,山东
广州市,广东省
广州,广东
哈尔滨,黑龙江
太原,山西
武汉,湖北
武汉,湖北
深圳,广东
沈阳,辽宁
北京,北京
深圳,广东
深圳,广东
四会,广东
北京,北京
深圳,广东
北京,北京
北京,北京
上海,上海
柳江,广西
广州,广东
成都,四川
深圳,广东
广州,广东
广州,广东
青岛,山东
北京,北京
广州,广东
青岛,山东
广州市,广东
北京,北京
郑州,河南
广州,广东
深圳,广东
铜梁,重庆
珠海,广东
哈尔滨,黑龙江
广州,广东
广州,广东
深圳,广东
成都市,四川省
番禺,广东
珠海,广东
北京,北京
长春,吉林
长沙,湖南
广州,广东
深圳,广东
乌鲁木齐,新疆
龙口,山东
长春,吉林
北京,北京
乌鲁木齐,新疆
北京,北京
深圳市,广东省
哈密,新疆
北京,北京
东莞,广东
广州,广东
佛山,广东
北京,北京
北京,北京
大连,辽宁
大连,辽宁
无锡,江苏
高碑店,河北
北京,北京
上海,上海
北京,北京
沈阳,辽宁
太原,山西
平顶山,河南
上海,上海
上海,上海
哈尔滨,黑龙江
深圳,广东
北京,北京
广州,广东
上海,上海
桂林,广西
广州市,广东省
沈阳,辽宁
上海,上海
深圳,广东
北京,北京
凤城市,辽宁省
广州,广东
北京,北京
广州,广东
广州,广东
广州,广东
上海,上海
北京,北京
广州,广东
北京,北京
郑州市,河南
广州,广东
普宁,广东
辽阳,辽宁
青田县,浙江
深圳,广东
深圳,广东
保定,河北
广州市,广东
广州,广东
深圳　,广东省
无锡,江苏
兰州,甘肃
厦门,福建
宜昌,湖北
广州,广东
广州,广东
大连,辽宁
北京,北京
重庆,重庆
大连,辽宁
长春,吉林
南京,江苏
沈阳,辽宁
深圳,广东
上海,上海
东莞,广东
长春市,吉林
天津,天津市
广州,广东
上海,上海
哈市,黑龙江
北京,北京
北京,北京
深圳,广东
郑州,河南
上海,上海
广州,广东
北京,北京
大连,辽宁
天津,天津
南宁,广西
西安,陕西
上海,上海
广州,广东
上海,上海
沈阳,辽宁
广州,广东
广州市,广东省
-,-
上海,上海
广州,广东
广州,广东
北京,北京
广州,广东
广州,广东
北京,北京
北京,北京
上海,上海
广州,广东
广州市,广东
上海,上海
盘锦,辽宁
沈阳,辽宁
厦门,福建
深圳市,广东省
上海,上海
上海,上海
沈阳市,辽宁省
广州,广东
广州,广东
上海,上海
长春,吉林
南宁,广西
北京,北京
贵阳,贵州
深圳,广东
广州,广东
无锡,江苏
上海,上海
常熟,江苏
北京,北京
上海,上海
深圳,广东
广州,广东
北京,北京
北京,北京
北京,北京
长沙,湖南
天津,天津
郑州,河南
哈尔滨,黑龙江
郑州,河南
顺德,广东
焦作,河南
北京,北京
昆明,云南
北京,北京
上海,上海
张家港,江苏
上海,上海
厦门,福建
广州,广东
大连,辽宁
大连,辽宁
焦作,河南
仓敷市,岡山县
大连,辽宁
广州,广东
深圳,广东
北京,北京
北京,北京
乌鲁木齐,新疆
九江,江西
武汉市,湖北省
北京,北京
北京市,北京
北京,北京
北京,北京
大连,辽宁
广州,广东
上海,上海
上海,上海
深圳,广东
长春,吉林
济南,山东
番禺,广东
泉州,福建
北京,北京
广州,广东
南安,福建
北京,北京
哈尔滨,黑龙江
广州,广东
上海,上海
广州,广东
青岛,山东
上海,上海
福州,福建
哈尔滨,黑龙江
深圳,广东
上海,上海
北京,北京
烟台,山东
深圳,广东
北京,北京
北京,北京
武汉,湖北
北京,北京
北京,北京
广州,广东
武汉,湖北
上海,上海
乌鲁木齐,新疆
长春,吉林
广州市,广东省
北京,北京
沈阳,辽宁
仓敖,冈山
武汉,湖北
上海,.上海
上海,上海
上海,上海
开平,广东
沈阳市,辽宁省
武汉,湖北
北京,北京
广州,广东
广州,广东
上海,上海
佛山,广东
长沙,湖南
宁波,浙江
深圳,广东
上海,上海
武汉市,湖北
北京,北京
佛山,广东
深圳市,广东
佛山,广东
深圳,广东省
武汉,湖北
上海,上海
大连,辽宁
哈尔滨,黑龙江
上海,上海
上海,上海
北京,北京
宁波,浙江
广州,广东
海门,江苏
上海市,上海市
广州,广东
北京,北京
南京,江苏
南充,四川
北京,北京
北京,北京
南宁,广西
牡丹江,黑龙江
广州,广东
哈尔滨,黑龙江
上海,上海
广州,广东
北京市,北京市
桂林,广西
上海,上海
大连,辽宁
郑州,河南
东莞,广东
江门,广东
上海,上海
延吉,吉林
广州,广东
广州,广东
北京,北京
上海,上海
长春,吉林
长春,吉林
南宁,广西
郑州,河南
广州,广东
长沙,湖南
大连,辽宁
上海,上海
北京,北京
吉林,吉林
北京,北京
汕头,广东
长春,吉林
广州,广东
哈尔滨,黑龙江
北京,北京
杭州,浙江
新乡,河南
广州,广东
广州,广东
上海,上海
深圳市,广东
广州,广东
深圳,广东
北京,北京
无锡市,-
昆明,云南
深圳,广东
佛山,广东
大连,辽宁
东莞,广东
北京,北京
大连,辽宁
北京,北京
沈阳,辽宁
深圳,广东
广州,广东
上海,上海
深圳,广东
大连,辽宁
公主岭市,吉林省
北京,北京
吉林,吉林
深圳,广东
深圳,广东
贵阳,贵州
沈阳,辽宁
北京,北京
宜昌市,湖北省
深圳,广东
北京,北京
上海,上海
沈阳,辽宁
吉林市,吉林省
长春市,吉林省
东莞,广东
广州,广东
沈阳,辽宁
上海市,上海市
广州,广东
顺德,广东
南宁,广西
乌鲁木齐,新疆
深圳,广东
上海,上海
北京,北京
广州,广东
北京,北京
北京,北京
重庆,重庆
上海市,上海市
广州市,广东省
哈尔滨,黑龙江
武汉,湖北
大连,辽宁
广州市,广东
北京,北京
哈尔滨,黑龙江
长春市,吉林省
厦门,福建
广州,广东
松原,吉林
深圳,广东
大连,辽宁
兰州,甘肃
苏州,江苏
长春,吉林
北京,北京
北京,北京
长春,吉林
广州,广东
汕头,广东
长春市,吉林省
武汉,湖北
乌鲁木齐,新疆
武汉,湖北
包头,内蒙古
韶关,广东
广州,广东
长沙,湖南
广州,广东
广州,广东
阿勒泰,新疆
深圳,广东
深圳,广东
贵阳,贵州
哈尔滨,黑龙江
武滺,湖北
长春,吉林
杭州,浙江
鞍山,辽宁
广州,广东
广州,广东
深圳,广东
重庆,重庆
上海,上海
佛山,广东
哈市,黑龙江
长春市,吉林省
北京市,北京
杭州,浙江
北京,北京
常德,湖南
大连,辽宁
沈阳,辽宁
南宁,广西
深圳,广东
广州,广东
安阳,河南
深圳,广东
北京,北京
武进,江苏
温州,浙江
昆明,云南
潍坊,山东
长春,吉林
上海,上海
广州,广东
乌鲁木齐,新疆
惠州,广东
广州,广东
盐城,江苏
上海,上海
云浮,广东
北京,北京
沈阳市,辽宁省
驻马店,河南省
北京,北京
北京,北京
北京,北京
上海,上海
丰台,北京
上海,上海
威海市,山东省
广州,广东
上海,上海
沈阳市,辽宁
深圳,广东
北京市,北京
西安,陕西
上海,上海
北京,北京
上海,上海
南京市,江苏省
沈阳市,辽宁省
上海市,上海
上海,上海
沈阳,辽宁
深圳市,广东省
中山,广东
乌鲁木齐,新疆
南海,广东
深圳,广东
深圳,广东
杭州,浙江
深圳市,广东省
广州,广东
北京,北京
温州,浙江
郑州,河南
花都,广东
洛阳,河南
广州,广东
上海,上海
北京,北京
开平,广东
常州,江苏
深圳,广东
大连,辽宁
大连,辽宁
乌鲁木齐,新疆
深圳,广东
北京,北京
东莞市,广东
北京,北京
上海,上海
沈阳,辽宁
北京,北京
上海,上海
宁海,浙江
北京,北京
上海,上海
广州,广东
广州,广东
武汉,湖北
北京,北京
北京,北京
广州,广东
北京,北京
上海,上海
北京,北京
增城,广东
北京,北京
长春,吉林
长沙,湖南
北京,北京
广州,广东
乌鲁木齐,新疆
北京,北京
沈阳市,辽宁
重庆,重庆
北京,北京
北京,北京
北京,北京
北京,北京
广州,广东
广州,广东
北京,北京
深圳,广东
北京,北京
长春,吉林
上海,上海
广州,广东
东莞,广东
广州,广东
广州,广东
贵阳,贵州
南京,江苏
深圳,广东
佛山,广东
乌鲁木齐,新疆
广州,广东
北京,北京
北京,北京
东莞,广东
舟山,浙江
温州,浙江
上海,上海
长春,吉林
广州,广东
南宁,广西
福州,福建
洛阳,河南
和田,新疆
上海,上海
大连,辽宁
天津,天津
广州,广东
敦化,吉林
青岛,山东
乌鲁木齐市,新疆
武夷山,福建
广州,广东
广州,广东
广州,广东
郑州市,河南
唐山,河北
武汉,湖北
乌鲁木齐,新疆
上海,上海
广州,广东
石狮,福建
上海,上海
广州,广东
北京,北京
北京,北京
庄河,辽宁
深圳,广东
广州,广东
荆州,湖北省
北京,北京
广州,广东
鸟取市,鸟取县
广州市,广东省
广州市,广东省
上海,上海
杭州,浙江
上海,上海
上海,上海
上海,上海
龙岩,福建
广州,广东
北京,北京
石河子,新疆
/,北京
大连,辽宁
大连,辽宁
长沙,湖南
北京,北京
长沙,湖南
乌鲁木齐,新疆
重庆,重庆
北京,北京
深圳,广东
海口,海南
广州,广东
广州市,北京
广州市,广东
珠海,广东
乌鲁木齐,新疆
大连,辽宁
乌鲁木齐,新疆
广州,广东
顺德,广东
广州,广东
大连,辽宁
深圳,广东
北京,北京
乌鲁木齐,新疆
深圳市,广东省
郑州,河南
乌鲁木齐,新疆
上海,上海
鞍山,辽宁
北京,北京
岳阳,湖南
上海,上海
东莞,广东
上海,上海
北京,北京
大连,辽宁
番禺,广东
鞍山,辽宁
