工作地城市,活跃时间
珠海,1345
哈密,742
沈阳市,563
香港,480
乌鲁木齐,2925
广州,3099
喀什,430
阜阳,901
深圳,1664
上海,841
沈阳,1988
温州,1505
郴州,957
北京,2153
乌鲁木齐,572
广州,915
北京,1373
武汉,1996
乌鲁木齐,518
哈尔滨,456
广州,1074
东莞,662
北京,629
广州,2063
广州,2492
长春市,388
长春,1813
广州,979
上海,2921
长春,2082
广州,918
洛阳,878
上海,1645
北京,1205
北京,3361
大连,1456
青岛,1739
Gangbuk-gu,814
Dongjak-gu,416
广州,795
北京,733
沈阳,770
上海,1671
广州,514
深圳,1831
北京,1167
上海,518
上海,2771
北京,717
广州,423
深圳,608
长春,1880
北京,767
上海,1150
北京,1078
长春市,675
上海,642
广州,2328
顺德,2511
揭阳,524
北京,2505
珠海,685
湛江,478
湛江,3070
北京市,475
广州,1910
珠海,1204
广州,1081
青岛,1510
上海,1491
武汉,729
武汉市,1623
汕头,415
广州,705
哈尔滨,1111
贵阳,1518
乌鲁木齐市,2874
连云港,388
上海,796
长春,2336
上海,930
成都,1187
杭州,2182
深圳,518
杭州,1023
湘潭,1139
上海,915
广州市,1963
广州,992
广州,2174
乌鲁木齐,1127
上海,504
哈尔滨市,682
广州,624
青岛,555
本溪,657
北京,2523
南海,2678
深圳,1231
HRB,2268
北京,1959
武汉,1261
南宁,1402
北京,2285
洛阳,1262
大连,3026
乌鲁木齐,662
HKG,1403
顺德,627
厦门,1881
北京,1049
上海,940
喀什,458
邵阳,514
成都,744
乌鲁木齐,1299
无锡县,782
香港,1567
瓦房店,1054
HK,2311
北京,2428
广州,2435
北京,899
长沙,496
乌鲁木齐,2919
北京,996
乌鲁木齐,1493
上海,748
广州,1712
深圳,573
佛山,2581
北京,508
哈尔滨,1909
北京,2175
广州,542
广州,587
泉州,646
长春,1119
上海,1218
Bangkok,2473
长春,2469
北京,2489
Seocho-gu,491
厦门,531
广州,902
沈阳市,2504
中山,2447
沈阳,1297
上海,887
北京,1750
深圳,2364
汕头,1546
武汉,1062
上海,412
南京市,2517
长春市,1503
珠海,2120
广州,570
北京,1012
北京,574
青岛,1623
北京,847
敦化,1173
武汉,3023
北京,616
沈阳,2414
大连,465
上海,885
深圳市,1899
武汉,3115
北京,572
广州市,576
上海,928
深圳,2609
上海,2217
湛江,1047
深圳,2358
长春,2264
上海,928
杭州,847
长春,2200
深圳市,1290
上海,1314
广州,572
青岛,1244
武汉,2555
佛山,649
沈阳,793
上海,752
长春,1669
无锡,2110
广州,1487
北京,415
湘乡,534
库尔勒,704
广州,1523
武汉,1530
广州市,417
深圳,1155
北京,521
长春,459
哈市,1642
长春,1548
北京,1229
郑州,2394
长春市,667
郑州,1469
上海,977
哈尔滨,1334
佛山,1924
乌鲁木齐市,2679
临江,2860
广州市,1222
海口,383
哈尔滨,2235
奎屯市,523
武汉,832
长春,828
北京,1073
北京,2271
上海,1501
辽阳市,722
杭州,944
广州市,816
石家庄,573
郑州,1562
北京,670
上海,1165
海口,550
上海,861
深圳,944
沈阳市,1675
广州,435
佛山,594
广州,1081
汕头,618
南宁,446
北京,2541
上海,1099
浙江,1280
北京,921
上海,2932
广州,1382
辽源,3125
广州,2717
恩施,599
深圳市,2278
钦州,915
广州,2075
西安市,459
自贡,711
广州,2896
佛山,2824
北京,2798
广州市,3400
厦门,779
沈阳,1647
ARTARMON,465
北京,2401
上海,542
北京,2542
北京,2549
深圳,1721
北京,1341
上海,3275
长春,1008
长春市,600
广州,1732
大连,2156
鞍山,1837
北京,582
汕头,1057
广州,371
贵阳,1711
北京,943
瓯海,1133
广州,665
广州,873
深圳,2088
杭州,418
乌鲁木齐市,2680
长春,2614
深圳,1462
CHIRYU-CITY,1641
徐州,2435
广州,2047
长沙,598
长春,2587
杭州,1871
广州,904
杭州,1910
西宁市,758
武汉,2859
沈阳,2814
北京,2908
深圳,1227
瓯海,1906
厦门,2236
长春市,456
哈尔滨,594
上海,2577
通化市,632
大连,796
沈阳,1731
广州 ,665
深圳,2809
广州,397
哈尔滨,2378
武汉,2419
大连,989
上海,1082
抚顺市,944
东莞,1991
珠海,1622
上海,716
兰州,1426
广州,635
深圳,2910
中山,748
北京,370
北京市,1095
北京,1113
汕头,2814
大连,393
沈阳,649
北京,2525
北京,2403
北京,3086
台山,2255
武汉,2722
北京,709
Namyangju-si,531
广州,494
番禺,531
北京,2228
大连,846
广州,430
深圳,1620
杭州,1459
重庆,1267
厦门,547
北京,2808
兰州市,899
长春市,523
广州,2808
成都,905
邯郸市,587
上海,1281
东莞,1021
广州,1666
北京,2281
北京,523
北京,3362
广州,2761
北京,2357
淄博,2239
上海,460
广州,2111
上海,600
大连,1150
北京,1208
成都,2576
广州,2539
广州,1728
西安,689
大连,601
长沙,578
郑州,1021
北京,2169
乌鲁木齐,785
郑州,2342
大连,719
深圳,1818
广州,1727
上海,2487
上海,1292
　,1369
广州,653
广州,1134
上海,408
汕头,2725
北京,2584
广州,861
广州,966
北京,1589
北京,2062
昆明,1740
北京,1685
长春,1080
大连,2128
佛山,546
杭州,2813
上海,1491
武汉,2574
杭州,815
南昌,1550
北京,2459
上海,1900
东莞,598
广州,2285
江门,368
海口,486
哈尔滨,1830
福州,1243
无锡,2350
海宁,2591
哈尔滨市,1571
无锡,2686
珠海,575
广州,973
上海,1864
上海,921
武汉,2116
北京,1355
大连,1032
广州,2137
佛山,3087
深圳市,1162
青岛,1531
长沙,2599
沈阳市,2082
北京,2292
沈阳市,871
乌鲁木齐,600
乌鲁木齐,2196
武汉市,379
深圳,2051
广州,1173
北京,2806
珠海,709
广州,592
佛山,897
上海,2094
Seto-Shi,909
上海,2241
东莞,545
吴江,491
深圳,449
长春,3086
长春,1820
乌鲁木齐,1571
上海,1616
沈阳,2810
北京,1171
广州,671
连州,811
上海,506
温州,847
上海,723
广州,1124
深圳,1222
广州,665
义乌,526
南宁,1899
新密市,834
北京,1508
大连,3051
北京,831
上海,2586
HACIENDA HEIGATS,712
北京,2145
北京,2165
瓯海,2310
北京,3145
三亚,699
本溪,1546
广州,924
深圳,993
北京,1095
北京,393
广州,2072
长沙,1678
上海,523
北京,529
深圳,1928
北京,3015
广州市,3359
深圳,2041
苏州,660
深圳,2772
长春,2032
上海,563
沈阳,1621
北京,2626
大连,546
北京,2052
沈阳,369
上海,2167
上海,744
广州,2454
本溪,1594
北京,1540
西安,1651
湛江,1108
北京市西城区,427
南宁,1575
Dalseo-gu,1309
长春,1071
深圳,1333
江门市,854
北京,1076
北京,2126
哈市,1454
北京,2688
上海,369
深圳,1212
温州,630
顺德,2045
南宁,2114
深圳,587
广州,678
武汉,2144
上海,904
北京,1287
乌鲁木齐,1566
北京,2520
上海,2262
北京,942
贵阳,1511
广州,2376
北京,830
库尔勒,739
广州,2794
广州,2573
深圳,3220
北京,1412
深圳,2010
广州,1396
北京,1817
广州市,747
石家庄,1742
武汉,776
乌鲁木齐,1050
长春市,381
哈尔滨,2477
大连,525
上海,825
乌鲁木齐,585
北京,1430
广州,1868
萍乡,3153
深圳,444
哈尔滨,726
绍兴,536
广州,1171
北京,483
大连,1173
上海,2018
广州,493
乌鲁木齐,367
广州,394
番禺,2602
深圳,1233
长春市,556
哈尔滨,400
北京,1283
乌鲁木齐市,2916
长春,2510
上海,1636
大连市,997
广州,556
沈阳,644
北京,2065
沈阳,2469
肥西,1873
广州,2326
厦门,1933
广州,612
广东,980
厦门,1229
长春,1491
北京,2208
北京,2782
上海,510
沈阳,457
成都市,637
STANLEY,1306
沈阳,1608
郑州,811
广州,1871
北京,2486
深圳市,3396
广州,1197
广州,729
沈阳市,914
广州,650
北京,2689
西安,642
许昌,628
沈阳市,556
北京,916
洑阳市,1102
北京,746
大庆,597
广州,489
北京,510
湘潭,993
广州,2378
义乌,737
深圳,2185
乌鲁木齐,1406
常德,693
深圳市,852
沈阳,1341
广州,409
惠阳,663
惠阳,663
长沙,649
上海市,1413
德惠市,531
北京,2413
上海,1523
重庆,966
郑州,1298
深圳,653
杭州,1017
西安,1013
上海,2114
哈尔滨,374
青岛,454
乌鲁木齐市,2663
乌鲁木齐市,2884
深圳,3073
湘潭,473
焦作,484
上海,1394
荆门,413
北京,1813
乌鲁木齐,1380
贵阳,808
上海,1204
广州市,2276
深圳,755
长春市,389
广州,1058
北京,2221
北京,377
开封,2026
成都,863
广州市,1311
三亚,2217
哈尔滨,2664
长春市,395
上海,1696
深圳,416
宁波,795
广州,1498
乌鲁木齐市,2890
广州,2489
上海,2314
汕头,1368
沈阳,3043
上海,1231
石河子,766
石狮市,633
广州,517
深圳,411
南海,2232
广州,1584
大连,1162
汕头,1602
深圳,585
WAXAHACHIE,561
广州,1188
深圳,2289
大连,1118
上海,471
北京,2238
大垣市,908
厦门,2198
乌鲁木齐,735
济南,1162
北京,2908
沈阳市,583
宜春,1812
南京,693
TAKARTA,718
Aisai-shi,1072
YOKOHAMA,2083
CALCINATO,585
广州,696
深圳,2607
北京,847
广州市,1025
厦门,1327
开封,1014
深圳,1894
临安,650
广州,773
深圳,925
苏州,1202
福清市,782
长春,2073
长春,1760
Gunpo-si,442
上海,2474
哈尔滨,574
广州,1493
大连,745
北京,410
北京,996
长春,2696
PISCA?AWAY,2095
Gangdong-gu,997
上海,2380
海口,1507
天津,958
深圳,1998
北京,2191
北京,2695
温州,2476
郑州,2106
沈阳,472
南宁,1758
北京,2695
西安,692
HONG K0NG,395
丰顺,1266
太原,625
吉林,656
哈尔滨,454
广州,540
伊宁,763
沈阳市,2715
上海,1269
北京,1992
广州,914
深圳,1776
深圳,1044
广州,548
深圳,1551
广州,1595
北京,2742
深圳　,800
哈尔滨,1990
深圳,768
大连,1352
武汉,519
北京,800
广州,510
沈阳,1263
长春,1040
常州,1005
杭州,997
Hong Kong,2406
杭州,572
南宁,623
广州,439
长春,607
沈阳市,874
西安,563
郑州,641
北京,513
长春,510
西安,819
江门,859
广州,666
武汉市,1550
无锡,1052
哈尔滨,822
郑州,2265
广州,1259
兴平,2480
北京,1861
长沙,1633
台中,634
北京,3135
珠海,2845
乌鲁木齐,496
北京,710
广州,1937
深圳,2459
广州,2269
上海,871
广州,394
上海,1587
北京,1535
上海,667
广州,2123
大连,1514
广州,1535
深圳市,578
南海,928
深圳,1573
郑州,913
NAMYANGJU-SI,1531
上海,491
乌鲁木齐,677
广州,2815
北京,930
深圳,1926
上海,1082
广州,684
西安市,3153
无锡,1659
深圳,969
广州,1246
济南市,928
广州,657
沈阳,596
广州,2386
上海,2011
上海,2707
杭州,787
乌鲁木齐市,2874
大连,979
湛江,1222
KAWACHI NAGANO-SHI,705
TAKAOKA,1198
深圳,969
　,3060
汕头,584
上海,1893
北京,2336
大连,2570
南京,945
北京,1219
无锡,756
长春,3015
广州,1851
沈阳市,978
广州,2892
广州市,2289
合肥,1284
北京,934
长沙,2418
哈尔滨,1000
合川,1221
广州,2877
广州,1333
长春,546
上海,1287
晋江,2000
北京,384
广州,1491
哈尔滨,413
南海,961
深圳,795
武汉,1272
沈阳,1289
广州,443
成都,472
北京,415
花都,713
乌鲁木齐,2047
广州,1013
河源,883
北京,2847
上海,726
上海,1942
深圳,553
上海,2086
北京,917
YANNAWA,1197
HOng Kong,1349
广州,1857
沈阳,957
广州,718
武汉市,1735
深圳,1039
深圳,2022
Seodaemun-gu,482
汕头,1846
深圳,2610
中山,2518
广州,518
北京,1171
汕头,1011
KITA KYUSHU-SHI,548
上海,2106
株州,2615
AMAGASAKI-SHI,845
上海,2247
广州,374
广州,1171
广州,960
西安,2838
合肥,816
厦门,1356
沈阳,928
北京,1059
荆门,645
广州,973
台中,1669
沈阳,611
SUNNYVALE,525
上海,1711
北京,1539
郑州,974
阿克苏,452
北京,2790
三亚,993
深圳,616
北京,839
乌鲁木齐市,2545
西安,595
武汉市,510
常州,556
香港,871
南宁,2374
上海,567
大连,556
乌鲁木齐市,2930
广州,2396
哈尔滨市,1049
大连,1354
厦门,1497
贵阳,760
广州,3091
长春,1144
南京,2030
上海,2140
广州,1177
辛集,1436
北京,760
广州,780
天津,2698
深圳.,407
广州,2075
北京,938
广州,2473
佛山,3418
福州,846
贵阳,774
上海,1973
广州,2877
重庆,2347
长春市,2546
延吉,2534
大连,935
长沙,1745
上海市,674
上海,2816
大连,1454
Yeongju-si,388
广州,2026
Yokohama-shi,384
和田,538
广州,1683
桂林,677
大连,2154
珠海,1395
北京,2533
广州,2364
广州,628
北京,1826
北京,443
苏州,510
汕头,2837
贵阳,2392
岳阳,1177
杭州,1460
长春,1477
广州,1430
武汉,2098
广州,944
台山,1016
江阴,724
深圳,2225
广州,571
沈阳,2564
南京,390
上海,634
海口,1850
汕头,1211
深圳,418
公主岭,2982
上海,1611
阳江市,1006
广州市,564
中国,2538
西安,952
乌鲁木齐,1396
Toyota-shi,513
沈阳市,2716
广州,1120
佛山,2554
广州,1134
武汉,3209
北京,1671
北京,3030
哈尔滨,2157
北京,2025
哈尔滨,2329
北京,881
广州,1443
北京,1445
深圳,605
乌鲁木齐,1090
上海市,929
广州市,666
沈阳,631
宁波,1569
Mapo-gu,558
大连,1228
北京,1042
上海,617
广州,1894
郑州,1078
北京,1365
乌鲁木齐,471
库尔勒,589
上海,1960
广州,1907
北京,394
四川,693
上海,2556
番禺,426
乌鲁木齐市,2548
北京,2569
永康,2170
莎车县,546
北京,912
乌鲁木齐,720
上海,633
广东,1331
安顺市,542
广州,1246
石狮,2555
珠海,1563
青岛,746
HK,887
HONG KONG,998
北京,1355
哈尔滨,1844
太原,609
宁波,919
北京,2174
长春,2639
大连,893
武汉,1944
苏州,684
珠海,538
杭州,724
哈尔滨,2324
广州,412
营口市,607
广州,837
佛山,406
广州,2808
深圳,882
北京,2012
乌鲁木齐,505
北京,798
上海,2415
广州,3034
东莞,1129
东莞,2401
乌鲁木齐市,930
深圳,561
杭州,1544
北京,873
深圳,1011
广州,2232
肇庆,2012
广州,514
广州,517
北京,366
北京,982
沈阳,1904
青岛,1463
上海,1905
大连,2557
太原,1040
THONBURI,2707
盘锦市,515
北京,2387
长沙,502
上海,1200
深圳,546
北京,1127
无锡,2772
西安,1958
广州,1249
广州市,684
上海,785
武汉,1478
吉林市,392
深圳,894
北京,2762
汪清,1585
宁波,2731
哈尔滨市,1896
南海,2233
杭州市,1565
南京,1004
贵阳,367
中山,3065
Quezon City,735
长春市,543
沈阳市,1005
上海,1078
长春,768
南宁,502
深圳,958
乌鲁木齐,849
嘉善,2487
昆明,3115
广州,3124
长春,2074
新郑,2485
上海,443
襄樊,1469
广州,2456
沈阳市,2824
广州,806
长春市,539
深圳,2990
武汉,2433
北京,2207
北京,815
FUKUSHIMA-SHI,813
长春市,389
广州,759
武汉市,1672
深圳,1054
深圳,1594
东莞,414
郑州市,614
广州,1046
北京,760
广州,1616
上海,2721
北京,760
北京,991
西安,2593
东莞,1943
哈尔滨市,2448
绵阳,602
乌鲁木齐市,2923
广州,2093
广州,1631
成都,572
深圳,1939
JAKARTA VITARA,668
北京,755
东莞,2019
长春,2324
乌鲁木齐,2092
北京,2224
北京,2297
潮阳,961
北京,1241
镇江,1211
上海,2282
东莞,2395
长春,944
营口,1424
深圳,2106
长春,1007
广州,472
深圳市,2358
荷泽,1338
大连,549
珠海,976
乌鲁木齐,1054
北京市,1969
吴江,756
沈阳市,1476
乌鲁木齐,687
深圳,1489
广州,493
长春,2444
广州,676
北京,623
贵阳,1004
上海,848
北京,1249
湛江,2218
北京,971
沈阳,677
乌鲁木齐,629
长春,2387
北京,481
杭州,943
上海,590
Seongbuk-gu,646
大连,1535
杭州,566
上海,2978
黄浦,1837
上海,577
西安,772
JOHOR BAHRU,2099
天津,2087
哈尔滨,2411
广州,2003
TORONTO,529
龙口,2151
深圳,2635
上海,2948
上海,560
长春,1158
大连,1574
锡山,2166
深圳,1321
龙岩,1620
北京,997
哈市,1603
上海,750
哈尔滨,934
青岛,2294
深圳,923
北京,2601
哈尔滨,901
大连市,921
湛江,1090
西宁,618
广州,664
广州,710
乌鲁木齐,1336
深圳,2404
广州,919
深圳,1713
北京,2350
北京,1338
北京,2568
广州,601
哈尔滨,1983
Kitakyushu-shi,395
CACOOCAN CITY,415
深圳市,436
南京,1407
北京,779
北京,1511
江门,1380
沈阳,866
武汉,1298
衡阳,533
北京,639
北京,502
Cheongyang-gun,586
长沙,2077
北京,2378
深圳,510
哈尔滨,854
北京,980
广州,1996
哈尔滨,411
义乌,1170
广州,1349
珠海,599
东莞,643
广州,514
铜川,1522
呼和浩特,486
STRIANO,551
广州,726
深圳市,562
广州,1414
陆家嘴,1906
郑州,506
hk,432
广州市,1501
阿勒泰市,2547
深圳,1121
哈尔滨,454
上海,2016
北京,2376
北京,1151
北京,524
北京,413
伊宁,855
佛山,1675
深圳,2780
广州,3239
乌鲁木齐市,2882
北京,2373
西安,1832
哈尔滨,1929
南京,902
哈尔滨,519
深圳,597
广州,1245
KUMAMOTO-SHI,735
广州,748
北京,1979
北京,2684
北京,738
郑州市,2454
上海,2576
昆明,1084
南京,970
广州,870
大连,646
深圳,570
广州,604
株州,1926
长春,1045
武汉,377
广州,3162
上海,1405
沈阳,674
广州市,1479
广州,1235
饶平,2102
武汉,2162
沈阳市,600
南京,483
北京,409
许昌,725
北京,3055
北京,1889
长春,1844
长沙,3153
浏阳,1957
上海,377
铁力,1084
深圳,1319
长春,2563
南海,2663
广州,2209
沈阳,1613
杭州,2899
郑州,1388
广州,2427
北京,2129
SYDNEY,391
乌鲁木齐,2163
北京,2663
深圳,373
武汉,1448
长春,2561
上海,863
顺德,1182
广州,2379
乌鲁木齐,1439
北京,1197
海口,716
广州,440
广州,1116
北京,652
郑州,1171
广州,2080
广州,1242
上海,1850
北京,422
沈阳市,1545
深圳,629
GIFU,510
上海,670
上海,1983
佛山,1230
HK,1071
长春,2484
北京,2406
北京,584
上海,2145
南宁市,1724
深圳,946
广州,993
长春市,704
广州,1655
长春,2750
广州,397
深圳,997
深圳,2088
北京,866
北京,987
广州,978
长春,2004
北京,826
清远,680
北京,2061
汕头,503
北京,872
广州,736
沈阳,503
上海,2320
乳山,958
上海,2982
广州,2365
昆明,743
厦门,1162
Shizuoka-shi,579
北京,1980
柳州,471
哈尔滨,657
上海,746
新疆,958
深圳,936
无锡市,819
哈尔滨,617
株洲,1693
北京,655
北京,1940
长春市,1028
诸暨,1411
北京,648
北京,3321
广岛,1666
北京,1871
西宁,568
上海,529
珠海,879
上海,1263
深圳,3345
北京,1877
北京,2742
北京,2534
广州,1934
深圳,1507
东营,595
乌鲁木齐,510
长春,1312
昆明,1923
北京,481
上海,2322
乌鲁木齐,2288
广州市,1493
广州,597
北京,834
珠海,827
长春市,729
北京,881
北京,1820
德阳,2500
北京,547
和田,1566
HK,575
乌鲁木齐,459
上海,723
南海,2036
北京,2047
库尔勒,1834
长春市,674
武汉,1027
海口,2594
秦皇岛,480
昆明,2960
北京,1053
广州,1475
长春,1840
长沙,2396
北京,682
ALTA LOMA,991
长春,2678
沈阳市,383
大连,3085
深圳,1956
上海,1817
番禺,1014
福州,426
上海市,2279
沈阳,545
miami,708
北京,2421
乌鲁木齐,969
乌鲁木齐市,2893
深圳,2464
广州,456
贵阳,1065
延吉,1985
JAKARTA SELAITN,589
北京,542
北京,2084
黄石,470
苍南县,2127
北京,1278
库尔勒市,391
北京,1214
长春市,644
张家港,479
北京,391
汕头,2247
大连市,420
南京,3046
沈阳,2943
长春,2047
临海,1373
哈尔滨,777
上海,2141
盐城,585
南宁,1951
上海,942
烟台,1975
鞍山,2499
广州,1987
深圳,398
北京,1381
中山,888
武汉,684
鞍山,2733
SHINAGAWA-KU,718
广州,1287
佛山,524
许昌市,757
深圳,1574
上海,1758
北京,805
广州,894
广州,2631
北京,2117
东莞,1946
杭州市,510
广州,1435
乌鲁木齐,1604
郑州,2308
大连,571
绥化市,625
大连,1113
广州,665
上海市,686
上海,569
长沙,729
北京,2856
南京,558
上海,747
北京,2667
东莞,2540
青岛,454
北京,712
成都,810
深圳,2552
郑州,1848
北京,2935
广州,1058
深圳,991
独山子,584
乌鲁木齐,1716
上海,1646
中山,510
南宁,931
汕头市,555
济南,1062
广州,2223
长春,1450
沈阳,658
长沙,3046
无锡市,446
东莞,1895
深圳,442
深圳 ,974
厦门,522
成都,2516
惠州,3282
东莞,1933
广州,928
广州,594
广州市,407
西宁,896
上海,2152
深圳,953
长春,3125
南宁,752
