会员卡号,总累计积分
5952,8604
61957,8156
28636,8940
18742,3817
14834,8398
50672,8164
13481,6623
1377,7818
52673,8234
40179,8279
27297,7820
44459,7817
26312,5105
57314,6994
11596,9047
53435,6857
17934,7370
44192,6379
31782,6720
60001,6987
3169,7663
49642,5005
16960,6088
15806,13446
19885,7769
4597,10027
49486,6830
20837,8040
2146,5989
44386,8724
40353,25008
43105,8412
43108,7602
20446,7985
12049,9198
59561,8014
34067,6149
32191,4555
17697,10704
17945,7041
28816,6397
12094,8505
13575,6854
36359,10010
53341,7455
8557,8533
14979,7623
62538,6518
5372,8701
23267,9236
38553,7787
26628,23607
25995,8115
44828,7049
54039,5935
7693,6428
8183,7097
17804,5233
38878,7648
30330,6915
30151,6114
679,9396
45493,5748
1664,5846
57963,6620
21938,6941
21973,8742
46371,11806
47359,4932
23629,5430
29693,15476
62039,8662
53189,6165
6435,7764
25683,9021
42441,7264
17692,6560
25775,8187
51482,8702
47403,6731
13543,6751
27875,5420
57449,5633
45416,9202
29794,8032
59389,7810
53785,6822
48428,5716
17115,6668
6606,7520
30081,7527
22680,7762
37003,9577
22560,7802
60498,8197
28118,6580
45377,14675
43063,5799
58468,7394
11781,9220
31068,6862
5506,5969
27130,9627
34287,5504
53119,8258
42013,6545
44519,8378
58425,6508
12122,4178
50088,11857
59034,4558
47410,16827
39265,4214
44047,9038
34319,7497
4957,8495
20590,7601
30667,7061
25322,7746
45024,8457
30852,7798
40590,6616
8121,6207
55389,6824
20587,7815
31341,7113
28611,8466
55686,5768
54367,9060
27212,6624
56058,6296
6871,7912
34599,6833
29202,7622
43868,7551
47520,8636
29581,8069
49151,8753
48808,7477
53373,7860
22625,22596
57793,5918
33203,6827
62949,7466
34642,7273
3820,11086
3121,9115
4177,8740
53876,60658
29488,5968
21758,8175
45840,5514
25592,4654
48327,6097
39164,9589
25118,7589
50402,7846
11244,6952
42748,7703
58443,7277
49206,8116
58933,8280
33265,5033
45303,23432
7247,10104
51550,5117
49982,6378
44443,6257
3458,7323
55940,7226
12361,5608
31396,7577
40473,6918
12427,14627
20847,7397
24184,8814
18234,18518
44534,7980
22052,7452
14905,6817
4808,8730
6331,7167
47435,5796
4062,6501
22359,5475
12194,4879
752,5936
7721,7801
21591,7078
39675,7337
51437,7124
696,6028
45089,20281
61828,6979
15844,6232
6226,6812
61445,5057
37959,6530
53701,9086
46793,7873
62759,7303
7755,5649
29951,8991
49315,6991
25662,7854
23,7167
32557,6817
22770,7071
43598,8593
12918,7168
19415,12467
8484,4144
58772,7008
20261,7037
44354,9867
24133,7567
767,9174
22832,7528
10148,6943
12442,13832
20559,7121
19082,7064
45427,8790
55837,6898
37115,9972
28757,4918
50787,7294
62904,5833
4573,6195
53411,7202
7415,5122
7815,13807
26766,6587
55489,9442
4665,8684
36759,8532
22552,9205
8049,6537
15635,7200
10372,7017
14291,6817
41239,6664
30272,6478
60019,9413
9173,14491
33338,7960
21544,7884
43678,6369
6534,6566
59933,6067
3320,7756
36975,7250
45551,8943
10546,7345
58519,5985
58911,9771
25384,7318
16817,6979
53183,8566
51887,8342
9433,15619
28697,6435
57369,8024
13356,6224
17691,7496
23981,9464
33175,8741
37583,5612
24168,7733
34182,8039
58352,7661
25703,4008
50689,9500
21543,9834
8724,7820
230,9821
18446,7971
53551,8287
1764,6174
23734,7609
27325,16526
10152,6660
39699,6481
27947,5845
59171,7059
13449,8228
21810,5852
20346,5390
29012,7910
40369,8081
42857,5732
2282,18738
46517,3693
12077,16138
53229,8384
14687,8436
1263,5787
53713,8921
15438,6879
52866,7498
54191,11294
46138,5493
8991,13310
21576,7485
57650,6064
20032,7604
22277,8909
59816,7735
13225,9066
43608,8329
30040,5166
26120,7907
13996,8014
19493,8027
16802,6617
1143,8739
7530,8372
52496,7750
10235,5731
49092,9209
39538,8398
3543,7937
10390,8964
46259,7152
52316,6467
55503,5496
29789,7640
51348,9454
49273,7153
60690,7326
23481,6488
56131,7922
1796,6468
19112,8501
2881,7397
21947,7950
22516,6227
48994,39698
22231,9393
23109,12074
61270,6926
52763,7975
10609,7369
27799,7793
36900,10811
62484,3429
28847,7061
38612,6499
33747,6824
35222,7376
6080,8250
40721,6550
7045,7534
21492,7572
10885,5497
35835,4968
60385,6125
48235,72007
19767,8782
29497,7679
51515,5193
24456,8204
44940,6456
42667,5679
56377,4126
31192,5814
8206,5894
39745,7637
36690,7970
54252,6589
51573,6936
61083,8004
9136,11504
8469,6840
16075,6409
11716,7080
49108,12202
11427,7040
22875,7414
20766,6932
11564,7096
28775,12729
49765,7581
7317,7773
55171,7316
22837,8050
21922,5516
60008,5583
14421,9338
51186,6869
51910,6017
50230,7513
10751,6264
60926,8759
1588,6557
33247,5678
14555,8060
18392,21778
49347,25089
62105,6873
10476,8101
9074,6970
8889,6230
25548,8051
59334,9747
60634,4895
24347,4709
40650,6876
47790,5316
4419,7421
2258,5617
26311,7967
31291,6644
24525,4959
5880,8436
61767,7308
10429,5717
31975,8024
25440,6705
17236,6796
44133,6803
9362,9418
14813,8936
40054,7241
62755,7466
783,9337
5371,7854
22095,26684
14484,7211
8711,6219
32935,6081
55308,14624
2576,5697
57690,12849
10661,5366
53899,7120
336,11535
31390,15005
58754,7128
11410,66217
25600,8268
61195,8229
36178,10324
11458,42090
57034,7775
12582,18015
21342,8027
57905,4332
2993,6200
5190,8103
57391,6886
32960,7084
1874,9302
27775,8159
20495,7919
19173,7619
385,7500
614,6751
57878,7519
14177,4950
33159,7457
43433,8309
51588,8062
38335,6509
12176,8321
35437,6689
34234,5369
28295,7773
38407,4184
49476,5927
32875,7958
58722,7544
4305,7419
11933,11536
22720,6176
22700,7492
14805,7125
45996,8286
51861,9616
58584,21195
35298,7977
39090,6917
2458,8803
57089,7237
33145,6897
59201,6782
897,7149
56956,7250
24271,8154
32117,6273
4685,7259
32308,6542
58100,6463
23826,7703
29289,10413
25975,5675
30365,6566
37019,6303
59372,8218
30601,6562
56416,7629
4689,28899
24873,8137
33402,6526
52439,7602
57126,8945
11299,7803
33959,6488
38462,6212
28533,15047
2882,7991
54368,7819
58421,20789
24696,10497
54756,55986
34257,7562
48656,5766
45707,4623
14720,5450
9640,7029
16004,5957
6072,7259
4486,6453
49412,11509
46583,10452
58879,13849
24514,8271
29526,8271
43446,7433
16021,6932
33330,5209
23229,7428
32608,12202
993,7157
33405,7109
7548,8464
38259,6448
11394,8746
26594,5964
32332,9907
37942,5293
55241,8815
24142,5308
54912,7009
29176,9229
50495,7894
23425,8562
46045,5100
6525,7508
36525,6034
47607,6570
58961,8665
43973,7905
43405,3588
41243,6481
21460,6888
4867,6024
31735,8365
1513,8102
22899,6213
30077,4642
54988,8669
37721,12640
62877,5887
25944,6781
59538,6417
41636,8047
25393,6901
1130,4223
40605,6417
59120,7752
14420,7450
45452,7254
42368,4751
10364,7881
32545,8968
33541,7822
4591,5747
10362,7597
8640,7129
3147,5976
6547,5299
58851,7064
45982,8092
51916,7863
27285,6742
44999,5164
15186,5668
52385,6674
34744,6722
14147,6364
27770,8508
42897,7642
54976,6384
11599,7037
54655,12694
5089,7542
32547,6339
44598,7134
16907,7172
30101,6649
6052,5840
12788,7433
55319,6721
21808,7207
61548,6392
37977,8751
13544,7297
28829,7118
53862,4520
13796,5563
13126,24246
8273,4442
57579,6483
6652,8112
35430,3205
20396,6353
9271,6848
24022,7349
1779,9031
21703,7765
34116,7237
6179,7260
15929,5280
24282,7466
55666,5996
6073,5760
40036,5207
30468,6893
35785,6718
47104,10214
52450,4562
25823,5875
53779,8148
24121,5652
37126,7478
52162,6562
14215,7030
58216,7404
2389,7661
32053,6693
31142,6954
5685,8358
58321,6196
1475,6015
39270,7353
26705,5902
43920,8060
45714,4815
50677,4994
2701,8397
60890,6693
62126,7802
60826,7177
9497,11757
34835,6428
62353,5348
60408,5250
41368,8260
43666,7369
17162,3835
15342,7856
3525,7954
4507,6305
14304,7255
8783,6910
12437,7443
50305,7212
55664,6512
27331,11175
51230,9540
46992,5061
5837,5431
43484,6729
26664,6878
21257,11579
16043,6420
15154,7502
27917,6750
37261,8654
28669,10565
15086,5725
33619,6213
22311,6823
35656,8176
27600,16117
32247,9122
14923,5091
33756,6516
14885,7812
49373,2358
12906,7640
5839,5203
42309,7396
55788,5330
12778,6710
7423,7075
58797,8865
26737,6945
40977,6123
12706,7402
31460,6357
20589,8003
53787,7524
30499,7126
26859,12409
44701,7751
60363,7166
46953,9692
61016,7460
14795,8592
14175,6576
20120,7135
39409,8116
16645,9887
31014,4978
16541,9270
29208,8750
51852,8062
31644,5648
23350,13651
22830,4906
52023,5686
37638,6342
50934,6291
11012,8029
46303,4510
46920,7711
58384,7349
16230,7563
7736,7084
21911,7081
15104,6427
26689,7366
24403,6785
31334,24052
58682,4821
47613,8332
53067,7764
4244,5658
50605,8026
39512,7819
59379,5843
43040,5179
33220,6355
24314,6264
54750,9221
58605,5893
19603,7333
13740,7277
13540,5543
52531,6249
44493,5793
43931,5801
8579,5862
23874,6895
48897,5539
46566,7763
52301,5182
59680,7575
55739,8758
22698,8484
24048,6638
3511,7519
43076,6643
27141,26973
4520,6967
11746,6446
50352,7077
3970,7262
56575,7200
58309,7151
5636,8109
61924,3172
41111,21394
51042,6720
51648,7543
17312,7667
9024,10379
57480,9318
9689,7959
29180,6696
56425,4201
16616,6823
8594,6635
8601,6234
18372,9825
26560,5737
52240,6715
53981,7264
33375,6979
4424,7260
50342,6776
1057,18019
42693,5153
45548,11471
44589,7386
30210,6584
60133,6509
32992,5270
6617,5897
1144,6835
57623,6265
45768,8248
22694,8542
28647,7056
4886,4284
20888,6415
32971,5450
32319,5907
37509,7227
56456,8277
10672,7825
43208,6885
9363,5925
5749,7058
16456,5412
59643,5713
4986,8596
24808,6048
34269,8009
18544,8556
13742,7582
39912,5982
30800,5904
18490,17796
19066,5668
57085,7379
53276,6713
23678,8100
26752,7330
13252,7067
19408,6042
58699,8630
48149,6386
39269,9623
37808,8133
37428,6563
2323,6868
13699,3974
5103,8802
41091,8802
45520,11715
1315,5560
56593,10283
62014,6465
46559,5415
7678,7576
15724,6368
52621,10967
33746,7416
37578,6802
48536,7043
55136,9456
1508,7161
39312,3607
18406,11881
20798,8703
32342,9194
42699,7900
15237,5685
15180,5495
50530,7275
43458,7854
26895,8671
43701,6879
15807,7097
51795,7128
48637,6618
58917,6541
19715,6827
12486,6579
58837,6841
26419,6302
53407,9072
46525,6929
40829,7907
10923,9103
55141,5917
34083,8595
12579,7718
35841,5581
6747,8168
2554,7908
40195,11292
57081,7998
39374,6904
2646,4356
20842,8611
21253,8523
52881,8898
62342,5817
2436,7226
16638,6427
2897,7436
23293,5390
62643,6505
28841,6153
51562,8254
32093,23956
17300,14791
52887,7930
60332,6944
55802,6017
30021,5128
636,5807
16629,4500
16333,7513
37102,6156
52053,5312
59472,7533
12211,8991
48171,5518
39226,5921
20563,8011
22121,8167
6149,6224
49231,5740
44456,4889
36822,8470
46219,4636
57863,4412
58154,5130
14211,7218
41254,32643
61991,3935
10281,9835
11398,6855
44612,7783
5230,7448
46344,4856
57292,6801
30871,7592
27747,8320
60032,6227
51679,6057
39156,8178
28134,6734
42907,6094
42504,6468
46732,6837
49093,7092
59050,4622
2276,8248
37254,6165
62584,7258
53885,7077
57212,6483
41370,7644
19765,7730
24533,6974
59310,6974
9046,27762
46848,7770
40736,13327
19783,10918
6159,6891
39195,7865
56721,4735
49847,6709
42911,8068
34304,6615
59911,6580
19370,6801
3606,6384
861,7313
37595,6978
17027,8457
58524,6281
62139,5978
11248,7463
46811,10534
29683,6703
57645,8909
7871,4164
23449,5972
39545,5111
59689,6853
18186,6435
23927,6804
57327,7408
6502,5231
60184,6490
33251,6788
37738,10790
46698,10441
58360,7008
49491,6751
27441,12814
2833,6868
60208,8441
48351,8663
56175,9435
1578,7129
15641,5728
60083,7653
35431,8667
52433,8563
53275,7447
24064,7320
32556,7859
6113,7166
13514,4880
9144,8412
37601,7023
42039,13811
16396,5660
6720,8130
1105,7276
42388,8899
12769,7264
6346,6158
48604,5407
48867,6122
25876,5853
40604,5670
41521,5628
51220,6092
14613,6960
19196,7441
25985,5842
12896,5263
48678,7178
45895,3602
34660,6552
46249,6352
12114,6993
49179,9093
53445,4061
52058,5163
32870,6405
15597,5595
47938,8137
42497,5326
26463,6871
27793,5791
50926,7533
21058,11849
54017,7898
9477,9649
30334,8537
101,6969
2659,6759
14566,5631
29944,5076
2093,10526
14047,7282
40028,8245
1376,11783
26822,8496
4909,7630
32442,10331
10774,7324
7451,7453
33933,6054
62597,16570
14358,5580
17962,4625
9654,6222
12001,6967
14439,5032
11067,8233
41714,5999
62132,6183
6833,6160
27776,6680
6562,7212
47042,9355
37533,5864
14363,6063
25018,5545
28884,7875
60832,6450
25981,5666
55033,6192
30702,6277
6169,8671
53376,7067
47280,22905
22018,7328
38436,5583
43601,8530
12305,13054
25790,8792
49411,22270
26521,8569
24661,8462
30581,7919
53237,6441
35352,6297
3080,11618
40799,8906
24670,3512
29293,7840
36085,11099
32281,4912
9019,7378
23508,6135
44357,7137
8507,5859
38484,7396
6092,6142
13892,6306
4482,6587
8018,7067
46312,49695
22985,7288
15650,8895
43565,8071
43341,3987
3752,5699
21458,5863
8238,9970
47226,6788
19418,8160
54945,6892
2027,31210
12985,5522
56590,8006
4905,8038
5355,4120
9312,7324
45225,5502
24868,7404
27185,7719
26698,11142
11662,8152
53422,6960
56681,11113
44210,7377
42975,9508
34971,6067
51831,6414
14178,7548
49408,6390
34754,5586
42605,8608
59557,7374
14882,6343
7413,7776
52897,7687
25066,7143
55713,7975
16588,8029
3221,7823
40627,7465
62086,6757
62270,5288
18093,5692
29883,6553
47678,7395
10029,6069
8735,5863
38921,8259
61025,5004
6799,6945
51177,5649
27431,12996
6160,7084
46779,5816
28057,7079
27207,22674
5128,6258
8415,7292
57048,7364
26857,7640
43548,6767
9776,5142
19702,5940
7580,7804
56376,8906
40744,8425
36426,10407
7716,5998
885,9207
12157,4387
4921,7561
54905,7250
51784,8117
21141,8977
38402,5572
8315,5449
62715,7181
28920,7172
9641,7868
42736,7444
31786,8029
19505,39420
50999,7332
48876,5260
21829,6815
48220,14634
31621,6812
8730,5519
57446,7110
39942,7334
6524,6828
38622,5947
50125,7033
13633,8737
640,5030
40243,6406
2339,11520
5795,5268
39005,4932
12561,7859
55857,7103
29858,2196
16512,5724
20823,6332
33876,7891
48028,8823
54272,9741
2317,4446
25553,5266
55865,7574
40665,7186
62400,13791
17893,7437
31442,8442
28896,8163
40475,4867
504,11201
24756,7303
27761,5767
7412,5151
51853,8405
31093,7420
8110,7745
54098,5840
61962,7214
47141,7011
62987,9907
50687,6337
28257,6733
227,7048
20983,7687
13698,8419
36756,24988
2046,5120
42464,6725
61370,4869
58846,7498
14639,7017
766,5498
35675,6067
18493,12583
50745,8238
59979,5255
20216,6918
56660,9066
39371,8802
24855,3773
49499,7210
3158,9688
3322,6242
60038,6242
24437,6627
60600,8436
25462,6927
19876,6643
28075,5477
48305,6450
19708,4982
51322,6258
15691,7245
22641,7564
45906,6474
23632,7788
45381,6415
39737,8395
51130,5723
60610,5341
60344,5823
26768,8467
24004,11369
42095,5216
25436,6759
51713,8699
17126,6794
58262,30600
12499,8757
15737,5987
33106,6997
23162,7993
44949,8542
37370,8441
12732,6489
35462,7310
38369,10487
58938,7745
39338,15416
40409,6393
46876,7286
9347,9081
50602,4129
56884,5701
48979,7416
21356,5692
49841,7458
6333,9818
54310,4451
1151,7049
689,5809
31362,6312
41175,4961
6403,7929
29469,6650
14091,7994
60352,7407
23163,7178
59353,5349
51207,6606
34232,5975
51253,7700
13655,6453
28049,5757
43980,8011
15084,6671
32175,6879
21052,7871
16995,8197
32961,7804
51203,7527
59770,7924
51367,7401
6496,6006
23055,5961
28752,5946
56962,19436
61322,6616
7847,8827
34646,7803
57184,8056
21308,7018
38853,7539
24346,6198
23028,7621
59410,6624
43524,8219
11364,8522
40190,6141
5163,10958
30148,6174
4557,8710
41901,8015
19364,5044
61896,6406
52185,5996
22216,5641
49716,5595
41465,6679
7837,6264
40569,5680
28500,8146
3928,6678
22214,6107
59798,8847
38472,7641
51073,8150
23317,4766
8556,8254
54359,9216
31050,6691
9383,8184
39818,6982
42735,7506
33801,10438
43594,5596
59453,7245
29606,6136
14512,6464
19123,5477
53564,7762
39725,7530
52966,7224
2669,20228
41039,10660
29820,7274
61201,6296
14168,7536
49846,6269
4171,7169
49357,5554
135,6167
4812,5712
47362,13178
44254,9134
51222,6770
36644,6834
7258,5936
49187,7392
7543,8209
9751,6996
34933,6819
3274,7018
37307,5733
1709,5163
41786,7360
3297,8119
59941,8269
9691,5671
20637,6791
50751,6945
15734,6178
31805,10338
60397,7875
7750,7564
38107,5396
12277,5528
10399,6912
29063,6560
25145,8049
31903,7113
60492,6986
48139,8258
62698,8499
54884,7476
40011,6840
9268,9052
35356,4396
37365,8254
18645,9120
1548,6661
19478,14232
52393,5293
42494,7138
51971,7141
50569,4507
15393,7190
51105,7890
968,7255
39632,6735
44694,7261
45917,4641
6011,8934
52371,7062
25488,8064
53340,7669
25964,7927
2288,6287
39671,3884
42941,8092
26226,7195
14328,5383
59628,7296
57080,6564
62370,6464
33241,8088
35690,5451
10207,5283
52461,8108
55622,5132
5387,5374
4368,6125
41847,8039
19227,7933
46013,5876
49683,9634
6845,5459
18326,8013
62189,6162
3828,5862
52592,6576
60111,3680
54823,9097
62206,7311
8256,7945
7834,6732
50202,4857
1766,7138
53858,3167
6636,5237
42779,6347
28060,5906
58958,6751
58173,5468
59254,9227
48973,6226
42011,7652
15256,5600
61316,5938
34134,7908
21769,7237
23654,7923
57955,5207
56477,11776
45087,8673
37154,8326
1933,14185
57123,9473
26810,7573
18674,7236
16408,7651
23808,5754
33926,7215
60160,7300
54800,16142
46127,5538
30922,6710
61175,6041
16923,7467
718,7018
26266,7472
17323,6679
54569,7539
39426,6013
27032,6222
32235,5567
36796,7617
36186,30307
14775,16255
16200,6305
46026,7169
41446,6137
47469,5250
23124,6474
42407,7392
11649,7755
36119,24966
11621,6597
57518,5220
41734,5867
39964,7954
42811,5724
53469,7700
37766,5003
4003,6300
7186,6357
8284,6494
12197,8012
24556,8283
20969,6146
2262,6464
49881,7828
10806,8071
30406,6980
40245,6973
34006,5515
2455,7943
40404,4032
39586,8390
25987,7071
40403,6294
52099,7487
26659,6390
44282,7320
36184,9499
29945,6411
48631,5772
29307,6401
11436,7638
6581,4438
4209,7790
27284,14867
48463,16685
40690,6493
37085,7781
20014,8137
34203,7755
26570,6375
15926,5792
14758,6738
38933,7225
19847,6685
4436,7630
9595,8649
7041,6346
15748,6925
35936,5707
41898,8081
38718,6727
58021,5627
54357,13742
130,6708
11435,7488
48246,7415
3528,8432
2486,7070
45063,8400
24879,3984
41167,3984
50273,3984
58613,4980
5428,5890
61867,6509
21136,5833
32031,7703
55772,6866
14621,7768
31384,4813
14465,7730
23000,7320
4729,7679
44245,9242
54855,7083
18966,6682
5380,5612
53589,8481
42027,5168
40220,8682
44067,6464
19077,13610
62110,5820
30010,9423
13650,6022
55520,6683
27782,7736
49938,5035
5494,6233
16371,7161
41263,6693
4555,6233
1972,7629
17828,8234
16325,7421
15421,5797
39647,7362
33764,7449
57037,5753
54287,41655
29704,8365
45038,7208
52242,6353
18060,4649
1422,7735
52735,6206
8875,4902
5694,5590
12371,8802
318,10013
10266,7305
12046,6313
45588,6508
57128,9081
13558,7343
25812,5484
2672,6345
42060,5190
59450,3906
2760,8010
52231,5716
38789,6851
50966,7115
2428,5676
56782,8476
16468,9297
13178,11268
20209,14224
59849,6931
19709,5969
56124,4569
14719,5234
58705,7413
52593,7445
17178,7891
28522,5742
26159,5492
36976,6064
46957,7395
10093,6364
34668,5342
22760,7364
42539,5758
48886,8460
6035,8038
44341,6606
49063,7023
59724,5014
1777,7890
32121,5992
51897,6746
62361,6768
35559,6561
58356,5431
5969,7700
992,7182
56438,4718
31427,4033
61085,6524
42088,7883
56275,13455
41332,8244
46891,5057
14510,7545
13820,6034
29058,5000
10151,3708
57478,8632
6308,4926
32993,5821
6425,7440
19818,6816
34949,6454
41141,7905
17709,7234
13876,6115
1820,7392
55661,5309
15679,7631
12089,7858
48562,8081
23458,5832
22414,6242
26497,6179
58499,5936
48294,12934
41986,12131
50155,5502
16229,5705
11192,7741
33540,7369
60012,8126
20984,10850
26519,7589
25794,7633
29404,6261
38482,4985
5351,8504
50544,6943
45109,11230
8394,6686
52676,5750
38506,7832
1021,5204
4292,7492
36601,29060
14079,7768
60728,3591
13995,10407
52975,8367
46589,12059
12903,12232
52981,5590
14843,7763
10400,4308
18386,9493
21946,5331
6630,6790
41810,5760
62772,6448
11822,9943
52075,5824
62272,9856
52935,7576
6969,5449
43384,8825
7028,6141
31667,20583
61824,7070
16904,5550
29754,4932
41825,150936
24782,6019
60718,4960
30547,5204
61429,7284
24106,8092
49410,6176
55743,5564
55432,5790
59152,6864
15977,6678
56772,8128
38750,6297
31813,5958
37353,6788
16519,6716
22647,6696
62703,7314
42146,9243
45573,4577
33113,7633
10630,6529
55907,7161
40012,6508
20773,16491
49173,7587
34800,15366
22054,8063
34567,6458
